account_id,month,active_users,events,feature_adoption_score
A0131,2024-02,361,8733,0.311
A0131,2024-03,379,4256,0.426
A0131,2024-04,334,5454,0.441
A0131,2024-05,339,4299,0.343
A0131,2024-06,311,3778,0.503
A0132,2024-01,246,5405,0.134
A0132,2024-02,251,2223,0.137
A0132,2024-03,237,3230,0.303
A0132,2024-04,223,5491,0.479
A0132,2024-05,189,3970,0.422
A0132,2024-06,195,4421,0.0
A0133,2024-01,276,3345,0.51
A0133,2024-02,283,5494,0.549
A0133,2024-03,283,4329,0.556
A0133,2024-04,294,3758,0.756
A0133,2024-05,291,5669,0.381
A0133,2024-06,289,4014,0.426
A0134,2024-01,199,3219,0.409
A0134,2024-02,172,2283,0.466
A0134,2024-03,157,3208,0.43
A0134,2024-04,145,1927,0.388
A0134,2024-05,119,2422,0.297
A0134,2024-06,124,2229,0.492
A0135,2024-01,144,2545,0.414
A0135,2024-02,135,1233,0.712
A0135,2024-03,129,1323,0.49
A0135,2024-04,140,3329,0.761
A0135,2024-05,141,2973,0.584
A0135,2024-06,128,1035,0.709
A0136,2024-01,250,4927,0.359
A0136,2024-02,260,3814,0.452
A0136,2024-03,212,4711,0.021
A0136,2024-04,209,3839,0.55
A0136,2024-05,211,2614,0.123
A0136,2024-06,179,4358,0.421
A0137,2024-01,193,2807,0.261
A0137,2024-02,237,4552,0.68
A0137,2024-03,210,4307,0.764
A0137,2024-04,208,2776,0.616
A0137,2024-05,229,4150,0.528
A0137,2024-06,222,3058,0.636
A0138,2024-01,168,1689,0.155
A0138,2024-02,139,2615,0.311
A0138,2024-03,152,1929,0.354
A0138,2024-04,127,2610,0.666
A0138,2024-05,106,1593,0.38
A0138,2024-06,54,665,0.514
A0139,2024-01,241,4236,0.515
A0139,2024-02,237,3607,0.303
A0139,2024-03,174,2363,0.427
A0139,2024-04,185,2021,0.495
A0139,2024-05,163,3044,0.342
A0139,2024-06,153,2010,0.434
A0140,2024-01,85,1692,0.683
A0140,2024-02,75,702,0.755
A0140,2024-03,78,1822,0.701
A0140,2024-04,92,946,0.643
A0140,2024-05,78,727,0.312
A0140,2024-06,76,1514,0.637
A0141,2024-01,269,4629,0.036
A0141,2024-02,250,4901,0.617
A0141,2024-03,233,2476,0.419
A0141,2024-04,231,3730,0.386
A0141,2024-05,218,4081,0.437
A0141,2024-06,154,1740,0.307
A0142,2024-01,159,3770,0.425
A0142,2024-02,189,4174,0.491
A0142,2024-03,176,4336,0.681
A0142,2024-04,195,4667,0.562
A0142,2024-05,191,4142,0.534
A0142,2024-06,214,3444,0.554
A0143,2024-01,154,3840,0.154
A0143,2024-02,132,3199,0.651
A0143,2024-03,125,2349,0.608
A0143,2024-04,86,1617,0.65
A0143,2024-05,82,1839,0.468
A0143,2024-06,82,1655,0.35
A0144,2024-01,363,3250,0.34
A0144,2024-02,346,8482,0.439
A0144,2024-03,357,8095,0.167
A0144,2024-04,306,5396,0.334
A0144,2024-05,275,5865,0.17
A0144,2024-06,258,5279,0.297
A0145,2024-01,266,2655,0.503
A0145,2024-02,272,4430,0.692
A0145,2024-03,253,3353,0.621
A0145,2024-04,260,2712,0.636
A0145,2024-05,267,5904,0.421
A0145,2024-06,290,6428,0.637
A0146,2024-01,221,2969,0.534
A0146,2024-02,214,2471,0.569
A0146,2024-03,207,3833,0.707
A0146,2024-04,247,3388,0.497
A0146,2024-05,213,2575,0.489
A0146,2024-06,244,5352,0.519
A0147,2024-01,378,9055,0.119
A0147,2024-02,340,7525,0.46
A0147,2024-03,335,6217,0.145
A0147,2024-04,331,6201,0.441
A0147,2024-05,273,4599,0.461
A0147,2024-06,283,5729,0.533
A0148,2024-01,206,2884,0.358
A0148,2024-02,186,3658,0.468
A0148,2024-03,154,1359,0.456
A0148,2024-04,132,1185,0.506
A0148,2024-05,126,2779,0.478
A0148,2024-06,102,2537,0.0
A0149,2024-01,368,3138,0.671
A0149,2024-02,372,4099,0.858
A0149,2024-03,396,4679,0.597
A0149,2024-04,373,3009,0.616
A0149,2024-05,362,8442,0.336
A0149,2024-06,379,7912,0.452
A0150,2024-01,161,3231,0.689
A0150,2024-02,165,2773,0.433
A0150,2024-03,177,3347,0.634
A0150,2024-04,188,3581,0.388
A0150,2024-05,194,3318,0.653
A0150,2024-06,186,2134,0.352
A0151,2024-01,317,6150,0.583
A0151,2024-02,313,7802,0.619
A0151,2024-03,318,5775,0.582
A0151,2024-04,343,6163,0.641
A0151,2024-05,357,5530,0.747
A0151,2024-06,363,6012,0.532
A0152,2024-01,126,2538,0.659
A0152,2024-02,122,2748,0.701
A0152,2024-03,121,2725,0.386
A0152,2024-04,110,1176,0.436
A0152,2024-05,126,1386,0.545
A0152,2024-06,133,1673,0.203
A0153,2024-01,201,2836,0.315
A0153,2024-02,205,4704,0.152
A0153,2024-03,160,1572,0.58
A0153,2024-04,159,3536,0.396
A0153,2024-05,138,2578,0.264
A0153,2024-06,111,2436,0.178
A0154,2024-01,340,8359,0.608
A0154,2024-02,370,8130,0.675
A0154,2024-03,341,2848,0.757
A0154,2024-04,346,6750,0.618
A0154,2024-05,347,4110,0.412
A0154,2024-06,340,8425,0.285
A0155,2024-01,279,5631,0.562
A0155,2024-02,266,3172,0.492
A0155,2024-03,278,6806,0.59
A0155,2024-04,274,3755,0.561
A0155,2024-05,282,4588,0.539
A0155,2024-06,259,2293,0.398
A0156,2024-01,151,1406,0.687
A0156,2024-02,153,3650,0.655
A0156,2024-03,150,2412,0.452
A0156,2024-04,139,1136,0.5
A0156,2024-05,122,1708,0.584
A0156,2024-06,151,2173,0.965
A0157,2024-01,195,4396,0.51
A0157,2024-02,179,3515,0.358
A0157,2024-03,173,2086,0.222
A0157,2024-04,139,1350,0.578
A0157,2024-05,120,2656,0.334
A0157,2024-06,77,909,0.37
A0158,2024-01,84,1058,0.535
A0158,2024-02,66,1445,0.446
A0158,2024-03,88,1653,0.424
A0158,2024-04,65,1540,0.254
A0158,2024-05,78,1766,0.855
A0158,2024-06,85,1878,0.746
A0159,2024-01,325,7392,0.16
A0159,2024-02,302,4543,0.365
A0159,2024-03,278,5832,0.397
A0159,2024-04,273,4799,0.323
A0159,2024-05,231,5627,0.389
A0159,2024-06,215,3702,0.415
A0160,2024-01,274,3596,0.52
A0160,2024-02,265,5497,0.328
A0160,2024-03,243,2425,0.449
A0160,2024-04,213,3436,0.288
A0160,2024-05,230,3169,0.398
A0160,2024-06,190,3402,0.449
A0161,2024-01,290,2659,0.27
A0161,2024-02,265,3467,0.313
A0161,2024-03,253,5738,0.175
A0161,2024-04,234,5725,0.165
A0161,2024-05,243,4582,0.481
A0161,2024-06,214,1807,0.278
A0162,2024-01,299,6060,0.773
A0162,2024-02,304,2636,0.52
A0162,2024-03,313,7128,0.537
A0162,2024-04,313,6650,0.474
A0162,2024-05,311,4637,0.799
A0162,2024-06,329,6245,0.697
A0163,2024-01,144,3588,0.702
A0163,2024-02,137,2978,0.456
A0163,2024-03,132,2471,0.755
A0163,2024-04,130,1484,0.585
A0163,2024-05,153,2326,0.651
A0163,2024-06,165,2205,0.603
A0164,2024-01,42,653,0.844
A0164,2024-02,51,1090,0.364
A0164,2024-03,37,830,0.617
A0164,2024-04,66,613,0.501
A0164,2024-05,25,343,0.549
A0164,2024-06,20,160,0.401
A0165,2024-01,309,3437,0.438
A0165,2024-02,310,2803,0.478
A0165,2024-03,308,2765,0.58
A0165,2024-04,332,7360,0.652
A0165,2024-05,322,4758,0.62
A0165,2024-06,317,4576,0.397
A0166,2024-01,63,824,0.487
A0166,2024-02,38,760,0.0
A0166,2024-03,51,1026,0.424
A0166,2024-04,15,182,0.301
A0166,2024-05,1,8,0.317
A0166,2024-06,1,14,0.189
A0167,2024-01,187,3386,0.312
A0167,2024-02,177,2231,0.107
A0167,2024-03,152,2372,0.44
A0167,2024-04,133,1317,0.447
A0167,2024-05,123,2674,0.309
A0167,2024-06,80,1201,0.349
A0168,2024-01,79,1313,0.413
A0168,2024-02,54,488,0.335
A0168,2024-03,32,740,0.641
A0168,2024-04,37,856,0.583
A0168,2024-05,1,12,0.281
A0168,2024-06,13,212,0.087
A0169,2024-01,56,534,0.429
A0169,2024-02,29,370,0.209
A0169,2024-03,26,350,0.408
A0169,2024-04,1,12,0.139
A0169,2024-05,1,8,0.468
A0169,2024-06,1,19,0.346
A0170,2024-01,137,2668,0.413
A0170,2024-02,99,2106,0.259
A0170,2024-03,95,1760,0.499
A0170,2024-04,67,1507,0.773
A0170,2024-05,35,848,0.4
A0170,2024-06,28,474,0.273
A0171,2024-01,339,6299,0.511
A0171,2024-02,324,7948,0.626
A0171,2024-03,288,2485,0.064
A0171,2024-04,288,6786,0.201
A0171,2024-05,281,5477,0.299
A0171,2024-06,247,2425,0.221
A0172,2024-01,391,8622,0.641
A0172,2024-02,388,9246,0.803
A0172,2024-03,378,8025,0.752
A0172,2024-04,372,7086,0.442
A0172,2024-05,411,7601,0.533
A0172,2024-06,387,8872,0.556
A0173,2024-01,361,5985,0.122
A0173,2024-02,345,4974,0.397
A0173,2024-03,323,6901,0.481
A0173,2024-04,312,3579,0.424
A0173,2024-05,286,3311,0.053
A0173,2024-06,295,6445,0.678
A0174,2024-01,52,555,0.404
A0174,2024-02,51,1069,0.256
A0174,2024-03,11,233,0.158
A0174,2024-04,1,15,0.415
A0174,2024-05,17,344,0.565
A0174,2024-06,1,8,0.726
A0175,2024-01,384,8466,0.403
A0175,2024-02,398,7609,0.672
A0175,2024-03,400,3759,0.543
A0175,2024-04,398,9580,0.405
A0175,2024-05,414,7333,0.646
A0175,2024-06,400,7155,0.301
A0176,2024-01,372,8647,0.706
A0176,2024-02,388,4821,0.379
A0176,2024-03,367,3666,0.358
A0176,2024-04,379,7840,0.619
A0176,2024-05,390,8694,0.366
A0176,2024-06,391,3200,0.726
A0177,2024-01,188,2410,0.408
A0177,2024-02,118,2879,0.431
A0177,2024-03,99,1064,0.571
A0177,2024-04,107,1726,0.295
A0177,2024-05,96,774,0.393
A0177,2024-06,69,1243,0.224
A0178,2024-01,193,3002,0.544
A0178,2024-02,196,3287,0.652
A0178,2024-03,194,2776,0.557
A0178,2024-04,180,1777,0.771
A0178,2024-05,179,2896,0.748
A0178,2024-06,167,1609,0.525
A0179,2024-01,227,4279,0.478
A0179,2024-02,252,4856,0.719
A0179,2024-03,214,4727,0.619
A0179,2024-04,257,5682,0.572
A0179,2024-05,224,4003,0.579
A0179,2024-06,236,3862,0.351
A0180,2024-01,218,3073,0.439
A0180,2024-02,183,3586,0.456
A0180,2024-03,176,1806,0.253
A0180,2024-04,160,1576,0.521
A0180,2024-05,137,1456,0.185
A0180,2024-06,131,1121,0.454
A0181,2024-01,206,3170,0.438
A0181,2024-02,165,2675,0.624
A0181,2024-03,171,3220,0.615
A0181,2024-04,181,4220,0.816
A0181,2024-05,171,2676,0.539
A0181,2024-06,182,4380,0.331
A0182,2024-01,357,4543,0.147
A0182,2024-02,315,5186,0.419
A0182,2024-03,318,5220,0.503
A0182,2024-04,321,5909,0.167
A0182,2024-05,289,2443,0.537
A0182,2024-06,244,5047,0.498
A0183,2024-01,168,3939,0.506
A0183,2024-02,153,1679,0.514
A0183,2024-03,163,3644,0.355
A0183,2024-04,195,3328,0.599
A0183,2024-05,154,3351,0.575
A0183,2024-06,173,1451,0.68
A0184,2024-01,171,2850,0.926
A0184,2024-02,176,2376,0.822
A0184,2024-03,195,2650,0.357
A0184,2024-04,204,2473,0.632
A0184,2024-05,217,5392,0.676
A0184,2024-06,196,2836,0.756
A0185,2024-01,63,515,0.4
A0185,2024-02,23,541,0.382
A0185,2024-03,1,13,0.165
A0185,2024-04,1,9,0.502
A0185,2024-05,1,13,0.16
A0185,2024-06,1,23,0.328
A0186,2024-01,153,2636,0.589
A0186,2024-02,151,3607,0.686
A0186,2024-03,154,3777,0.506
A0186,2024-04,143,2739,0.356
A0186,2024-05,178,1770,0.442
A0186,2024-06,175,3988,0.47
A0187,2024-01,215,4557,0.469
A0187,2024-02,180,3795,0.72
A0187,2024-03,172,2150,0.101
A0187,2024-04,146,1234,0.301
A0187,2024-05,146,2200,0.152
A0187,2024-06,133,2143,0.235
A0188,2024-01,131,1644,0.573
A0188,2024-02,157,2437,0.489
A0188,2024-03,168,2727,0.818
A0188,2024-04,168,1766,0.479
A0188,2024-05,151,1618,0.567
A0188,2024-06,173,2934,0.332
A0189,2024-01,65,874,0.609
A0189,2024-02,53,645,0.619
A0189,2024-03,33,767,0.549
A0189,2024-04,61,612,0.824
A0189,2024-05,83,827,0.838
A0189,2024-06,82,764,0.555
A0190,2024-01,330,7632,0.385
A0190,2024-02,332,4598,0.68
A0190,2024-03,331,5882,0.341
A0190,2024-04,336,6225,0.507
A0190,2024-05,358,4874,0.284
A0190,2024-06,361,7057,0.63
A0191,2024-01,359,3364,0.609
A0191,2024-02,326,3502,0.366
A0191,2024-03,321,2921,0.078
A0191,2024-04,298,6170,0.602
A0191,2024-05,315,5897,0.139
A0191,2024-06,279,3054,0.268
A0192,2024-01,362,6515,0.445
A0192,2024-02,378,8661,0.569
A0192,2024-03,339,6801,0.447
A0192,2024-04,379,4803,0.466
A0192,2024-05,345,4895,0.67
A0192,2024-06,375,3685,0.584
A0193,2024-01,226,4862,0.474
A0193,2024-02,217,5256,0.599
A0193,2024-03,211,2517,0.481
A0193,2024-04,210,4125,0.593
A0193,2024-05,230,2457,0.467
A0193,2024-06,211,4645,0.623
A0194,2024-01,264,4370,0.419
A0194,2024-02,242,2513,0.113
A0194,2024-03,249,5326,0.594
A0194,2024-04,204,2062,0.31
A0194,2024-05,211,1738,0.294
A0194,2024-06,169,2318,0.237
A0195,2024-01,237,4150,0.372
A0195,2024-02,205,4873,0.417
A0195,2024-03,193,4163,0.363
A0195,2024-04,160,2159,0.665
A0195,2024-05,132,1874,0.435
A0195,2024-06,141,1713,0.461
A0196,2024-01,368,6814,0.482
A0196,2024-02,314,5858,0.395
A0196,2024-03,310,5126,0.585
A0196,2024-04,285,3422,0.397
A0196,2024-05,265,6017,0.095
A0196,2024-06,263,2126,0.226
A0197,2024-01,205,2863,0.405
A0197,2024-02,210,2348,0.501
A0197,2024-03,204,1649,0.707
A0197,2024-04,225,4209,0.501
A0197,2024-05,220,3834,0.301
A0197,2024-06,251,5392,0.562
A0198,2024-01,336,5361,0.301
A0198,2024-02,308,7578,0.503
A0198,2024-03,298,6464,0.536
A0198,2024-04,261,5504,0.348
A0198,2024-05,267,4484,0.335
A0198,2024-06,236,2104,0.133
A0199,2024-01,347,3143,0.398
A0199,2024-02,355,3380,0.519
A0199,2024-03,350,8035,0.388
A0199,2024-04,310,5243,0.171
A0199,2024-05,319,5905,0.17
A0199,2024-06,270,3510,0.299
A0200,2024-01,399,5740,0.913
A0200,2024-02,390,3754,0.863
A0200,2024-03,398,8551,0.647
A0200,2024-04,373,8468,0.544
A0200,2024-05,406,7687,0.806
A0200,2024-06,407,6738,0.728
A0201,2024-01,115,2506,0.188
A0201,2024-02,128,3004,0.572
A0201,2024-03,135,1679,0.25
A0201,2024-04,158,3351,0.457
A0201,2024-05,161,1921,0.591
A0201,2024-06,161,2803,0.538
A0202,2024-01,243,3023,0.565
A0202,2024-02,270,4184,0.168
A0202,2024-03,281,3637,0.459
A0202,2024-04,251,4999,0.603
A0202,2024-05,288,5975,0.734
A0202,2024-06,295,6090,0.402
A0203,2024-01,328,6246,0.701
A0203,2024-02,312,6478,0.657
A0203,2024-03,318,5476,0.62
A0203,2024-04,328,3565,0.564
A0203,2024-05,322,5028,0.587
A0203,2024-06,326,3689,0.637
A0204,2024-01,112,1003,0.298
A0204,2024-02,151,1920,0.421
A0204,2024-03,119,2834,0.446
A0204,2024-04,156,2759,0.319
A0204,2024-05,151,1245,0.517
A0204,2024-06,157,2951,0.543
A0205,2024-01,42,921,0.187
A0205,2024-02,48,669,0.283
A0205,2024-03,24,397,0.41
A0205,2024-04,4,51,0.537
A0205,2024-05,1,13,0.301
A0205,2024-06,1,15,0.385
A0206,2024-01,393,8021,0.507
A0206,2024-02,386,9337,0.173
A0206,2024-03,358,6854,0.272
A0206,2024-04,329,3727,0.453
A0206,2024-05,332,2825,0.272
A0206,2024-06,313,5110,0.237
A0207,2024-01,59,817,0.481
A0207,2024-02,34,450,0.244
A0207,2024-03,32,262,0.317
A0207,2024-04,13,209,0.264
A0207,2024-05,14,290,0.331
A0207,2024-06,1,8,0.254
A0208,2024-01,186,3406,0.359
A0208,2024-02,173,1823,0.487
A0208,2024-03,126,3084,0.508
A0208,2024-04,133,3132,0.426
A0208,2024-05,129,1228,0.107
A0208,2024-06,130,2387,0.374
A0209,2024-01,232,5241,0.037
A0209,2024-02,203,2215,0.326
A0209,2024-03,198,4942,0.148
A0209,2024-04,163,2367,0.475
A0209,2024-05,173,1818,0.475
A0209,2024-06,143,3198,0.346
A0210,2024-01,220,4867,0.402
A0210,2024-02,214,1890,0.45
A0210,2024-03,194,4230,0.31
A0210,2024-04,188,3370,0.381
A0210,2024-05,160,1556,0.306
A0210,2024-06,124,2592,0.145
A0211,2024-01,200,3943,0.395
A0211,2024-02,203,2417,0.746
A0211,2024-03,240,5213,0.428
A0211,2024-04,224,2211,0.545
A0211,2024-05,228,3925,0.406
A0211,2024-06,237,2760,0.488
A0212,2024-01,285,3309,0.541
A0212,2024-02,292,5450,0.231
A0212,2024-03,265,5690,0.592
A0212,2024-04,285,2610,0.514
A0212,2024-05,283,6876,0.658
A0212,2024-06,278,4650,0.591
A0213,2024-01,51,601,0.376
A0213,2024-02,45,718,0.573
A0213,2024-03,61,1004,0.578
A0213,2024-04,62,567,0.371
A0213,2024-05,65,934,0.639
A0213,2024-06,56,1378,0.716
A0214,2024-01,135,1588,0.33
A0214,2024-02,101,1501,0.565
A0214,2024-03,111,993,0.0
A0214,2024-04,70,959,0.357
A0214,2024-05,80,907,0.686
A0214,2024-06,37,798,0.477
A0215,2024-01,369,8907,0.395
A0215,2024-02,369,5431,0.427
A0215,2024-03,392,5099,0.517
A0215,2024-04,370,6511,0.45
A0215,2024-05,395,3941,0.483
A0215,2024-06,383,7835,0.632
A0216,2024-01,135,2163,0.539
A0216,2024-02,146,2738,0.693
A0216,2024-03,137,1661,0.382
A0216,2024-04,140,1296,0.591
A0216,2024-05,141,3442,0.31
A0216,2024-06,142,3144,0.486
A0217,2024-01,375,8798,0.338
A0217,2024-02,359,3112,0.681
A0217,2024-03,363,4966,0.087
A0217,2024-04,329,7909,0.432
A0217,2024-05,326,6184,0.219
A0217,2024-06,287,6156,0.458
A0218,2024-01,322,6640,0.815
A0218,2024-02,333,8032,0.554
A0218,2024-03,327,5456,0.433
A0218,2024-04,321,4113,0.443
A0218,2024-05,344,7893,0.673
A0218,2024-06,345,5652,0.479
A0219,2024-01,382,4486,0.605
A0219,2024-02,382,7024,0.471
A0219,2024-03,344,2912,0.333
A0219,2024-04,331,3285,0.191
A0219,2024-05,296,6428,0.22
A0219,2024-06,280,5290,0.198
A0220,2024-01,147,2239,0.423
A0220,2024-02,147,2542,0.256
A0220,2024-03,113,1682,0.318
A0220,2024-04,116,1232,0.543
A0220,2024-05,82,1667,0.655
A0220,2024-06,70,782,0.21
A0221,2024-01,344,7636,0.438
A0221,2024-02,316,6656,0.472
A0221,2024-03,301,4368,0.475
A0221,2024-04,290,3861,0.35
A0221,2024-05,237,4176,0.533
A0221,2024-06,237,3932,0.317
A0222,2024-01,47,701,0.414
A0222,2024-02,67,1423,0.485
A0222,2024-03,63,1465,0.722
A0222,2024-04,61,1304,0.444
A0222,2024-05,79,1958,0.713
A0222,2024-06,90,1905,0.736
A0223,2024-01,234,5083,0.126
A0223,2024-02,242,4945,0.083
A0223,2024-03,198,2414,0.391
A0223,2024-04,180,2949,0.344
A0223,2024-05,175,2790,0.243
A0223,2024-06,156,1315,0.301
A0224,2024-01,329,3514,0.152
A0224,2024-02,283,4745,0.342
A0224,2024-03,275,5032,0.093
A0224,2024-04,244,5410,0.272
A0224,2024-05,241,4773,0.536
A0224,2024-06,237,5183,0.088
A0225,2024-01,398,4528,0.425
A0225,2024-02,324,7368,0.483
A0225,2024-03,337,6399,0.228
A0225,2024-04,294,5352,0.308
A0225,2024-05,282,2867,0.437
A0225,2024-06,280,3468,0.356
A0226,2024-01,255,5163,0.505
A0226,2024-02,246,5832,0.445
A0226,2024-03,224,5295,0.28
A0226,2024-04,208,2507,0.078
A0226,2024-05,202,4125,0.38
A0226,2024-06,161,2413,0.254
A0227,2024-01,301,4215,0.559
A0227,2024-02,326,7483,0.426
A0227,2024-03,322,7394,0.521
A0227,2024-04,318,5459,0.578
A0227,2024-05,334,4292,0.524
A0227,2024-06,329,7935,0.408
A0228,2024-01,402,7679,0.188
A0228,2024-02,388,8144,0.16
A0228,2024-03,382,4676,0.337
A0228,2024-04,318,5019,0.254
A0228,2024-05,333,4797,0.553
A0228,2024-06,300,6097,0.386
A0229,2024-01,25,283,0.239
A0229,2024-02,48,847,0.298
A0229,2024-03,17,168,0.265
A0229,2024-04,1,10,0.269
A0229,2024-05,1,10,0.349
A0229,2024-06,1,18,0.525
A0230,2024-01,356,4860,0.611
A0230,2024-02,310,5642,0.329
A0230,2024-03,297,6790,0.18
A0230,2024-04,281,5907,0.365
A0230,2024-05,262,3343,0.512
A0230,2024-06,264,4928,0.228
A0231,2024-01,222,3537,0.773
A0231,2024-02,215,3510,0.394
A0231,2024-03,216,3255,0.503
A0231,2024-04,226,3801,0.367
A0231,2024-05,235,4511,0.513
A0231,2024-06,239,5507,0.75
A0232,2024-01,160,2475,0.49
A0232,2024-02,179,4273,0.683
A0232,2024-03,172,1501,0.639
A0232,2024-04,194,2169,0.311
A0232,2024-05,205,1712,0.67
A0232,2024-06,219,3011,0.586
A0233,2024-01,81,1935,0.444
A0233,2024-02,79,1195,0.241
A0233,2024-03,58,579,0.202
A0233,2024-04,38,808,0.106
A0233,2024-05,7,75,0.494
A0233,2024-06,1,23,0.387
A0234,2024-01,321,5763,0.252
A0234,2024-02,317,5162,0.476
A0234,2024-03,295,4752,0.208
A0234,2024-04,260,4261,0.303
A0234,2024-05,255,2703,0.403
A0234,2024-06,227,5007,0.0
A0235,2024-01,367,4029,0.613
A0235,2024-02,402,8142,0.412
A0235,2024-03,386,5425,0.673
A0235,2024-04,376,3907,0.69
A0235,2024-05,415,9000,0.709
A0235,2024-06,376,6158,0.6
A0236,2024-01,315,3099,0.411
A0236,2024-02,335,6848,0.666
A0236,2024-03,355,3738,0.392
A0236,2024-04,353,7982,0.278
A0236,2024-05,364,4440,0.705
A0236,2024-06,343,5203,0.627
A0237,2024-01,319,5374,0.457
A0237,2024-02,322,6367,0.0
A0237,2024-03,273,5954,0.293
A0237,2024-04,248,4436,0.143
A0237,2024-05,247,3991,0.397
A0237,2024-06,229,3613,0.358
A0238,2024-01,370,9013,0.293
A0238,2024-02,363,8148,0.634
A0238,2024-03,376,5613,0.441
A0238,2024-04,376,8667,0.764
A0238,2024-05,392,7250,0.585
A0238,2024-06,395,3465,0.478
A0239,2024-01,185,1485,0.419
A0239,2024-02,158,3744,0.382
A0239,2024-03,165,3085,0.387
A0239,2024-04,124,2036,0.341
A0239,2024-05,127,2435,0.223
A0239,2024-06,100,1624,0.432
A0240,2024-01,323,3960,0.591
A0240,2024-02,339,5044,0.494
A0240,2024-03,328,8090,0.467
A0240,2024-04,320,4429,0.497
A0240,2024-05,348,5330,0.772
A0240,2024-06,338,5307,0.436
A0241,2024-01,203,3442,0.594
A0241,2024-02,207,4605,0.499
A0241,2024-03,197,4359,0.611
A0241,2024-04,200,3276,0.515
A0241,2024-05,197,3002,0.671
A0241,2024-06,187,3754,0.603
A0242,2024-01,165,3371,0.326
A0242,2024-02,129,1507,0.472
A0242,2024-03,144,2371,0.321
A0242,2024-04,89,1916,0.331
A0242,2024-05,90,1708,0.364
A0242,2024-06,78,892,0.272
A0243,2024-01,103,1792,0.613
A0243,2024-02,111,1167,0.672
A0243,2024-03,128,1041,0.803
A0243,2024-04,140,1228,0.494
A0243,2024-05,148,1848,0.382
A0243,2024-06,157,2777,0.727
A0244,2024-01,277,5638,0.401
A0244,2024-02,231,4745,0.352
A0244,2024-03,222,2257,0.067
A0244,2024-04,194,4537,0.196
A0244,2024-05,182,2775,0.518
A0244,2024-06,182,4295,0.378
A0245,2024-01,196,4460,0.2
A0245,2024-02,202,3989,0.515
A0245,2024-03,177,3687,0.443
A0245,2024-04,232,5008,0.431
A0245,2024-05,195,4178,0.654
A0245,2024-06,225,4424,0.498
A0246,2024-01,318,6556,0.141
A0246,2024-02,312,6880,0.161
A0246,2024-03,251,5796,0.179
A0246,2024-04,248,5693,0.336
A0246,2024-05,247,4036,0.278
A0246,2024-06,202,4287,0.595
A0247,2024-01,362,3678,0.376
A0247,2024-02,380,8943,0.641
A0247,2024-03,408,4337,0.25
A0247,2024-04,392,3259,0.58
A0247,2024-05,400,6294,0.57
A0247,2024-06,408,3619,0.288
A0248,2024-01,234,5697,0.343
A0248,2024-02,212,4618,0.231
A0248,2024-03,200,1664,0.261
A0248,2024-04,167,2786,0.489
A0248,2024-05,162,2775,0.396
A0248,2024-06,158,1790,0.389
A0249,2024-01,51,418,0.277
A0249,2024-02,16,272,0.402
A0249,2024-03,13,146,0.242
A0249,2024-04,1,17,0.119
A0249,2024-05,1,11,0.498
A0249,2024-06,1,11,0.229
A0250,2024-01,212,2288,0.22
A0250,2024-02,233,5619,1.0
A0250,2024-03,241,4254,0.473
A0250,2024-04,249,2962,0.411
A0250,2024-05,247,3776,0.525
A0250,2024-06,245,2788,0.488
A0251,2024-01,310,2615,0.287
A0251,2024-02,314,4646,0.343
A0251,2024-03,297,2770,0.652
A0251,2024-04,297,3073,0.522
A0251,2024-05,283,2552,0.649
A0251,2024-06,291,2423,0.696
A0252,2024-01,195,3134,0.331
A0252,2024-02,152,2472,0.018
A0252,2024-03,156,1320,0.481
A0252,2024-04,136,2634,0.21
A0252,2024-05,126,2896,0.251
A0252,2024-06,74,1388,0.576
A0253,2024-01,120,1099,0.559
A0253,2024-02,104,1651,0.313
A0253,2024-03,95,2245,0.485
A0253,2024-04,61,679,0.709
A0253,2024-05,57,1216,0.234
A0253,2024-06,30,423,0.483
A0254,2024-01,192,3132,0.578
A0254,2024-02,178,2809,0.262
A0254,2024-03,155,2095,0.278
A0254,2024-04,139,3118,0.437
A0254,2024-05,134,1642,0.0
A0254,2024-06,101,2210,0.259
A0255,2024-01,174,4125,0.474
A0255,2024-02,177,3864,0.655
A0255,2024-03,172,2368,0.424
A0255,2024-04,152,1685,0.636
A0255,2024-05,111,2559,0.344
A0255,2024-06,108,1265,0.389
A0256,2024-01,99,2006,0.429
A0256,2024-02,78,1427,0.405
A0256,2024-03,81,1642,0.963
A0256,2024-04,95,1436,0.379
A0256,2024-05,113,1112,0.403
A0256,2024-06,98,1870,0.431
A0257,2024-01,341,7285,0.5
A0257,2024-02,312,7667,0.484
A0257,2024-03,270,6012,0.243
A0257,2024-04,273,5080,0.27
A0257,2024-05,275,4611,0.407
A0257,2024-06,242,5179,0.579
A0258,2024-01,297,3982,0.262
A0258,2024-02,296,4634,0.433
A0258,2024-03,247,4319,0.546
A0258,2024-04,251,5690,0.152
A0258,2024-05,239,2687,0.509
A0258,2024-06,220,4043,0.425
A0259,2024-01,365,3870,0.752
A0259,2024-02,386,9491,0.556
A0259,2024-03,373,4998,0.616
A0259,2024-04,392,9374,0.752
A0259,2024-05,368,4520,0.435
A0259,2024-06,382,6531,0.694
A0260,2024-01,350,4578,0.147
A0260,2024-02,330,3951,0.346
A0260,2024-03,287,2873,0.423
A0260,2024-04,290,5205,0.352
A0260,2024-05,278,3573,0.248
A0260,2024-06,251,6014,0.6
A0261,2024-01,154,3605,0.476
A0261,2024-02,171,1584,0.398
