order_id,order_date,customer_id,product_id,quantity,revenue,status,channel
O11480,2024-06-18,C0146,SVC-RETAINER,1,1177.97,completed,web
O11481,2024-06-18,C0114,SVC-IMPL,5,4240.33,completed,web
O11482,2024-06-18,C0270,SVC-AUDIT,1,1423.92,completed,web
O11483,2024-06-18,C0171,SVC-AUDIT,5,6617.28,completed,partner
O11484,2024-06-19,C0142,SUB-PRO,4,512.44,completed,web
O11485,2024-06-19,C0181,SVC-RETAINER,5,5529.3,completed,partner
O11486,2024-06-19,C0074,SVC-TRAIN,5,3294.81,completed,web
O11487,2024-06-19,C0245,HW-SENSOR,4,861.04,completed,web
O11488,2024-06-19,C0251,HW-SENSOR,3,592.67,completed,web
O11489,2024-06-19,C0152,SUB-BASIC,4,187.71,completed,sales_assisted
O11490,2024-06-19,C0050,HW-CABLE,1,34.32,completed,sales_assisted
O11491,2024-06-19,C0234,SUB-ENTERPRISE,3,-657.24,refunded,web
O11492,2024-06-19,C0154,SVC-AUDIT,4,5817.7,completed,sales_assisted
O11493,2024-06-19,C0221,SVC-TRAIN,5,3014.25,completed,web
O11494,2024-06-20,C0054,SUB-ENTERPRISE,2,823.27,completed,partner
O11495,2024-06-20,C0078,SUB-ADDON,3,87.33,completed,sales_assisted
O11496,2024-06-20,C0225,SVC-IMPL,5,-3843.57,refunded,partner
O11497,2024-06-20,C0277,SUB-ADDON,4,101.11,completed,sales_assisted
O11498,2024-06-20,C0123,SVC-IMPL,4,-2478.8,refunded,sales_assisted
O11499,2024-06-20,C0033,SVC-IMPL,1,844.88,completed,sales_assisted
O11500,2024-06-20,C0150,SUB-PRO,4,502.74,completed,sales_assisted
O11501,2024-06-20,C0194,SVC-TRAIN,3,1680.65,completed,sales_assisted
O11502,2024-06-20,C0162,SUB-ENTERPRISE,1,392.81,completed,web
O11503,2024-06-21,C0072,SVC-AUDIT,3,4240.89,completed,web
O11504,2024-06-21,C0089,SUB-ENTERPRISE,2,802.87,completed,web
O11505,2024-06-21,C0237,SVC-IMPL,4,3122.73,completed,web
O11506,2024-06-21,C0259,HW-SENSOR,2,458.61,completed,sales_assisted
O11507,2024-06-21,C0096,SVC-AUDIT,2,3117.93,completed,sales_assisted
O11508,2024-06-21,C0104,SUB-BASIC,5,235.24,completed,web
O11509,2024-06-21,C0104,SVC-RETAINER,2,2043.44,completed,sales_assisted
O11510,2024-06-21,C0008,HW-CABLE,2,62.6,completed,partner
O11511,2024-06-21,C0075,HW-BUNDLE,3,2296.91,completed,partner
O11512,2024-06-21,C0074,SVC-TRAIN,2,1136.28,completed,web
O11513,2024-06-22,C0021,HW-SENSOR,1,214.89,completed,partner
O11514,2024-06-22,C0041,HW-GATEWAY,1,415.26,completed,web
O11515,2024-06-22,C0197,SUB-ADDON,5,-61.4,refunded,web
O11516,2024-06-22,C0235,SVC-TRAIN,4,2293.45,completed,sales_assisted
O11517,2024-06-22,C0228,SVC-TRAIN,2,1142.89,completed,sales_assisted
O11518,2024-06-22,C0027,HW-SENSOR,1,226.85,completed,sales_assisted
O11519,2024-06-23,C0187,HW-SENSOR,5,1000.84,completed,web
O11520,2024-06-23,C0068,SVC-TRAIN,3,2046.78,completed,web
O11521,2024-06-23,C0219,HW-SENSOR,3,691.1,completed,web
O11522,2024-06-23,C0059,SVC-TRAIN,2,1338.11,completed,sales_assisted
O11523,2024-06-23,C0067,HW-SENSOR,2,409.49,completed,web
O11524,2024-06-24,C0105,HW-SENSOR,1,224.16,completed,sales_assisted
O11525,2024-06-24,C0034,HW-BUNDLE,1,658.21,completed,web
O11526,2024-06-24,C0091,HW-CABLE,3,90.28,completed,web
O11527,2024-06-24,C0054,HW-SENSOR,4,904.1,completed,web
O11528,2024-06-24,C0178,HW-GATEWAY,4,1996.51,completed,web
O11529,2024-06-24,C0255,HW-BUNDLE,1,774.75,completed,sales_assisted
O11530,2024-06-24,C0029,SUB-ENTERPRISE,1,344.24,completed,web
O11531,2024-06-24,C0152,HW-SENSOR,4,892.28,completed,web
O11532,2024-06-24,C0213,HW-GATEWAY,3,1443.39,completed,sales_assisted
O11533,2024-06-25,C0046,HW-SENSOR,3,616.8,completed,sales_assisted
O11534,2024-06-25,C0161,SVC-RETAINER,5,5274.42,completed,sales_assisted
O11535,2024-06-25,C0003,SVC-TRAIN,3,1857.06,completed,web
O11536,2024-06-25,C0058,HW-CABLE,5,162.8,completed,web
O11537,2024-06-25,C0023,SUB-ENTERPRISE,3,1235.66,completed,partner
O11538,2024-06-25,C0137,SVC-IMPL,4,3385.21,completed,web
O11539,2024-06-25,C0277,SVC-AUDIT,4,5907.86,completed,web
O11540,2024-06-25,C0252,HW-CABLE,1,32.72,completed,web
O11541,2024-06-26,C0229,SVC-IMPL,3,2466.6,completed,web
O11542,2024-06-26,C0065,HW-CABLE,5,167.24,completed,sales_assisted
O11543,2024-06-26,C0119,SUB-BASIC,3,139.93,completed,web
O11544,2024-06-26,C0249,HW-CABLE,2,65.59,completed,web
O11545,2024-06-26,C0252,HW-GATEWAY,2,868.55,completed,web
O11546,2024-06-26,C0211,SVC-TRAIN,4,2437.65,completed,partner
O11547,2024-06-26,C0038,SUB-PRO,1,119.95,completed,web
O11548,2024-06-26,C0097,HW-CABLE,2,67.9,completed,sales_assisted
O11549,2024-06-26,C0098,SUB-ENTERPRISE,3,1097.5,completed,sales_assisted
O11550,2024-06-27,C0214,SVC-IMPL,4,3377.06,completed,web
O11551,2024-06-27,C0047,SUB-PRO,4,522.84,completed,sales_assisted
O11552,2024-06-27,C0022,HW-CABLE,3,100.62,completed,web
O11553,2024-06-27,C0043,SVC-TRAIN,3,1761.71,completed,sales_assisted
O11554,2024-06-27,C0185,SVC-AUDIT,3,4643.1,completed,web
O11555,2024-06-27,C0163,HW-CABLE,3,96.63,completed,web
O11556,2024-06-27,C0027,SUB-PRO,2,-210.85,refunded,web
O11557,2024-06-27,C0262,HW-SENSOR,5,946.49,completed,web
O11558,2024-06-27,C0278,HW-SENSOR,5,1085.49,completed,web
O11559,2024-06-28,C0153,HW-GATEWAY,2,951.68,completed,web
O11560,2024-06-28,C0052,HW-SENSOR,5,1018.36,completed,sales_assisted
O11561,2024-06-28,C0010,HW-SENSOR,5,,completed,sales_assisted
O11562,2024-06-28,C0019,SVC-RETAINER,5,5594.92,completed,sales_assisted
O11563,2024-06-28,C0235,SVC-IMPL,2,1845.36,completed,web
O11564,2024-06-28,C0278,SVC-TRAIN,4,2394.17,completed,web
O11565,2024-06-28,C0011,SUB-PRO,4,519.2,completed,partner
O11566,2024-06-28,C0046,SUB-PRO,4,499.36,completed,web
O11567,2024-06-28,C0064,SVC-AUDIT,3,4111.55,completed,sales_assisted
O11568,2024-06-29,C0009,HW-BUNDLE,3,2204.2,completed,web
O11569,2024-06-29,C0254,HW-BUNDLE,3,2005.58,completed,web
O11570,2024-06-29,C0036,SUB-BASIC,5,217.35,completed,sales_assisted
O11571,2024-06-29,C0043,SUB-ADDON,3,84.45,completed,web
O11572,2024-06-29,C0264,SUB-BASIC,4,195.66,completed,partner
O11573,2024-06-30,C0049,SUB-PRO,1,125.13,completed,web
O11574,2024-06-30,C0096,SVC-AUDIT,5,6697.49,completed,web
O11575,2024-06-30,C0042,SUB-ADDON,5,,completed,web
O11576,2024-06-30,C0169,HW-CABLE,2,62.89,completed,sales_assisted
O11577,2024-06-30,C0168,SUB-PRO,4,442.62,completed,web
O10100,2024-01-13,C0271,HW-CABLE,2,70.0,completed,sales_assisted
